country,year,variable,cutpoint,y_r,n,survey,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Denmark,2001,redist5,1,828,1017,issp2000,237,1971,2016,redist5_gt1,4,31,8,21,175,72,33
Denmark,2001,redist5,2,630,1017,issp2000,237,1971,2016,redist5_gt2,4,31,8,22,175,72,33
Denmark,2001,redist5,3,442,1017,issp2000,237,1971,2016,redist5_gt3,4,31,8,23,175,72,33
Denmark,2001,redist5,4,152,1017,issp2000,237,1971,2016,redist5_gt4,4,31,8,24,175,72,33
Denmark,2001,grow5,1,1499,1695,issp1999dk,237,1971,2016,grow5_gt1,4,31,11,32,175,72,33
Denmark,2001,grow5,2,1065,1695,issp1999dk,237,1971,2016,grow5_gt2,4,31,11,33,175,72,33
Denmark,2001,grow5,3,732,1695,issp1999dk,237,1971,2016,grow5_gt3,4,31,11,34,175,72,33
Denmark,2001,grow5,4,434,1695,issp1999dk,237,1971,2016,grow5_gt4,4,31,11,35,175,72,33
Denmark,2001,incgap5,1,4910,5438,dksfpo2001,237,1971,2016,incgap5_gt1,4,31,12,36,175,72,33
Denmark,2001,incgap5,2,4300,5438,dksfpo2001,237,1971,2016,incgap5_gt2,4,31,12,37,175,72,33
Denmark,2001,incgap5,3,2306,5438,dksfpo2001,237,1971,2016,incgap5_gt3,4,31,12,38,175,72,33
Denmark,2001,incgap5,4,1146,5438,dksfpo2001,237,1971,2016,incgap5_gt4,4,31,12,39,175,72,33
Denmark,2001,equality5,1,1483,1968,dkes2001,237,1971,2016,equality5_gt1,4,31,21,69,175,72,33
Denmark,2001,equality5,2,943,1968,dkes2001,237,1971,2016,equality5_gt2,4,31,21,70,175,72,33
Denmark,2001,equality5,3,636,1968,dkes2001,237,1971,2016,equality5_gt3,4,31,21,71,175,72,33
Denmark,2001,equality5,4,303,1968,dkes2001,237,1971,2016,equality5_gt4,4,31,21,72,175,72,33
Denmark,2001,equality3,1,1107,1985,dkes2001,237,1971,2016,equality3_gt1,4,31,22,73,175,72,33
Denmark,2001,equality3,2,979,1985,dkes2001,237,1971,2016,equality3_gt2,4,31,22,74,175,72,33
Denmark,2002,gov_res5,1,1287,1403,ess1,237,1971,2016,gov_res5_gt1,4,32,7,17,176,72,33
Denmark,2002,gov_res5,2,780,1403,ess1,237,1971,2016,gov_res5_gt2,4,32,7,18,176,72,33
Denmark,2002,gov_res5,3,609,1403,ess1,237,1971,2016,gov_res5_gt3,4,32,7,19,176,72,33
Denmark,2002,gov_res5,4,107,1403,ess1,237,1971,2016,gov_res5_gt4,4,32,7,20,176,72,33
Denmark,2002,incgap5,1,2407,2575,dksfpo2002,237,1971,2016,incgap5_gt1,4,32,12,36,176,72,33
Denmark,2002,incgap5,2,2223,2575,dksfpo2002,237,1971,2016,incgap5_gt2,4,32,12,37,176,72,33
Denmark,2002,incgap5,3,736,2575,dksfpo2002,237,1971,2016,incgap5_gt3,4,32,12,38,176,72,33
Denmark,2002,incgap5,4,356,2575,dksfpo2002,237,1971,2016,incgap5_gt4,4,32,12,39,176,72,33
Denmark,2002,redist2,1,550,897,eb58,237,1971,2016,redist2_gt1,4,32,15,50,176,72,33
Denmark,2003,incgap5,1,790,853,dksfpo2003,237,1971,2016,incgap5_gt1,4,33,12,36,177,72,33
Denmark,2003,incgap5,2,709,853,dksfpo2003,237,1971,2016,incgap5_gt2,4,33,12,37,177,72,33
Denmark,2003,incgap5,3,261,853,dksfpo2003,237,1971,2016,incgap5_gt3,4,33,12,38,177,72,33
Denmark,2003,incgap5,4,132,853,dksfpo2003,237,1971,2016,incgap5_gt4,4,33,12,39,177,72,33
Denmark,2004,gov_res5,1,1278,1405,ess2,237,1971,2016,gov_res5_gt1,4,34,7,17,178,72,33
Denmark,2004,gov_res5,2,853,1405,ess2,237,1971,2016,gov_res5_gt2,4,34,7,18,178,72,33
Denmark,2004,gov_res5,3,534,1405,ess2,237,1971,2016,gov_res5_gt3,4,34,7,19,178,72,33
Denmark,2004,gov_res5,4,136,1405,ess2,237,1971,2016,gov_res5_gt4,4,34,7,20,178,72,33
Denmark,2005,equality5,1,1672,2185,dkes2005,237,1971,2016,equality5_gt1,4,35,21,69,179,72,33
Denmark,2005,equality5,2,1042,2185,dkes2005,237,1971,2016,equality5_gt2,4,35,21,70,179,72,33
Denmark,2005,equality5,3,668,2185,dkes2005,237,1971,2016,equality5_gt3,4,35,21,71,179,72,33
Denmark,2005,equality5,4,227,2185,dkes2005,237,1971,2016,equality5_gt4,4,35,21,72,179,72,33
Denmark,2005,equality3,1,1330,2199,dkes2005,237,1971,2016,equality3_gt1,4,35,22,73,179,72,33
Denmark,2005,equality3,2,1240,2199,dkes2005,237,1971,2016,equality3_gt2,4,35,22,74,179,72,33
Denmark,2006,gov_res5,1,1359,1461,ess3,237,1971,2016,gov_res5_gt1,4,36,7,17,180,72,33
Denmark,2006,gov_res5,2,949,1461,ess3,237,1971,2016,gov_res5_gt2,4,36,7,18,180,72,33
Denmark,2006,gov_res5,3,577,1461,ess3,237,1971,2016,gov_res5_gt3,4,36,7,19,180,72,33
Denmark,2006,gov_res5,4,160,1461,ess3,237,1971,2016,gov_res5_gt4,4,36,7,20,180,72,33
Denmark,2007,equality5,1,3357,3954,dkes2007,237,1971,2016,equality5_gt1,4,37,21,69,181,72,33
Denmark,2007,equality5,2,2267,3954,dkes2007,237,1971,2016,equality5_gt2,4,37,21,70,181,72,33
Denmark,2007,equality5,3,1252,3954,dkes2007,237,1971,2016,equality5_gt3,4,37,21,71,181,72,33
Denmark,2007,equality5,4,390,3954,dkes2007,237,1971,2016,equality5_gt4,4,37,21,72,181,72,33
Denmark,2007,equality3,1,1259,1972,dkes2007,237,1971,2016,equality3_gt1,4,37,22,73,181,72,33
Denmark,2007,equality3,2,1063,1972,dkes2007,237,1971,2016,equality3_gt2,4,37,22,74,181,72,33
Denmark,2008,free_eq2,1,515,1420,evs_combo,237,1971,2016,free_eq2_gt1,4,38,3,7,182,72,33
Denmark,2008,gov_res4,1,1055,1288,issp2006,237,1971,2016,gov_res4_gt1,4,38,6,14,182,72,33
Denmark,2008,gov_res4,2,712,1288,issp2006,237,1971,2016,gov_res4_gt2,4,38,6,15,182,72,33
Denmark,2008,gov_res4,3,386,1288,issp2006,237,1971,2016,gov_res4_gt3,4,38,6,16,182,72,33
Denmark,2008,gov_res5,1,1463,1568,ess4,237,1971,2016,gov_res5_gt1,4,38,7,17,182,72,33
Denmark,2008,gov_res5,2,1003,1568,ess4,237,1971,2016,gov_res5_gt2,4,38,7,18,182,72,33
Denmark,2008,gov_res5,3,653,1568,ess4,237,1971,2016,gov_res5_gt3,4,38,7,19,182,72,33
Denmark,2008,gov_res5,4,180,1568,ess4,237,1971,2016,gov_res5_gt4,4,38,7,20,182,72,33
Denmark,2008,incent10,1,1223,1487,evs_combo,237,1971,2016,incent10_gt1,4,38,13,40,182,72,33
Denmark,2008,incent10,2,1100,1487,evs_combo,237,1971,2016,incent10_gt2,4,38,13,41,182,72,33
Denmark,2008,incent10,3,790,1487,evs_combo,237,1971,2016,incent10_gt3,4,38,13,42,182,72,33
Denmark,2008,incent10,4,539,1487,evs_combo,237,1971,2016,incent10_gt4,4,38,13,43,182,72,33
Denmark,2008,incent10,5,410,1487,evs_combo,237,1971,2016,incent10_gt5,4,38,13,44,182,72,33
Denmark,2008,incent10,6,230,1487,evs_combo,237,1971,2016,incent10_gt6,4,38,13,45,182,72,33
Denmark,2008,incent10,7,153,1487,evs_combo,237,1971,2016,incent10_gt7,4,38,13,46,182,72,33
Denmark,2008,incent10,8,88,1487,evs_combo,237,1971,2016,incent10_gt8,4,38,13,47,182,72,33
Denmark,2008,incent10,9,57,1487,evs_combo,237,1971,2016,incent10_gt9,4,38,13,48,182,72,33
Denmark,2008,future_red4,1,958,970,feb227,237,1971,2016,future_red4_gt1,4,38,16,51,182,72,33
Denmark,2008,future_red4,2,806,970,feb227,237,1971,2016,future_red4_gt2,4,38,16,52,182,72,33
Denmark,2008,future_red4,3,197,970,feb227,237,1971,2016,future_red4_gt3,4,38,16,53,182,72,33
Denmark,2009,taxshare5,1,1459,1463,issp2009,237,1971,2016,taxshare5_gt1,4,39,5,10,183,72,33
Denmark,2009,taxshare5,2,1426,1463,issp2009,237,1971,2016,taxshare5_gt2,4,39,5,11,183,72,33
Denmark,2009,taxshare5,3,983,1463,issp2009,237,1971,2016,taxshare5_gt3,4,39,5,12,183,72,33
Denmark,2009,taxshare5,4,162,1463,issp2009,237,1971,2016,taxshare5_gt4,4,39,5,13,183,72,33
Denmark,2009,gov_res5,1,1206,1439,issp2009,237,1971,2016,gov_res5_gt1,4,39,7,17,183,72,33
Denmark,2009,gov_res5,2,974,1439,issp2009,237,1971,2016,gov_res5_gt2,4,39,7,18,183,72,33
Denmark,2009,gov_res5,3,774,1439,issp2009,237,1971,2016,gov_res5_gt3,4,39,7,19,183,72,33
Denmark,2009,gov_res5,4,352,1439,issp2009,237,1971,2016,gov_res5_gt4,4,39,7,20,183,72,33
Denmark,2009,incgap5,1,1342,1464,issp2009,237,1971,2016,incgap5_gt1,4,39,12,36,183,72,33
Denmark,2009,incgap5,2,1134,1464,issp2009,237,1971,2016,incgap5_gt2,4,39,12,37,183,72,33
Denmark,2009,incgap5,3,913,1464,issp2009,237,1971,2016,incgap5_gt3,4,39,12,38,183,72,33
Denmark,2009,incgap5,4,411,1464,issp2009,237,1971,2016,incgap5_gt4,4,39,12,39,183,72,33
Denmark,2009,grow4,1,735,980,eb721,237,1971,2016,grow4_gt1,4,39,17,54,183,72,33
Denmark,2009,grow4,2,287,980,eb721,237,1971,2016,grow4_gt2,4,39,17,55,183,72,33
Denmark,2009,grow4,3,106,980,eb721,237,1971,2016,grow4_gt3,4,39,17,56,183,72,33
Denmark,2009,incgap4,1,902,996,eb721,237,1971,2016,incgap4_gt1,4,39,18,57,183,72,33
Denmark,2009,incgap4,2,634,996,eb721,237,1971,2016,incgap4_gt2,4,39,18,58,183,72,33
Denmark,2009,incgap4,3,269,996,eb721,237,1971,2016,incgap4_gt3,4,39,18,59,183,72,33
Denmark,2009,redist4,1,923,1004,eb721,237,1971,2016,redist4_gt1,4,39,19,60,183,72,33
Denmark,2009,redist4,2,734,1004,eb721,237,1971,2016,redist4_gt2,4,39,19,61,183,72,33
Denmark,2009,redist4,3,324,1004,eb721,237,1971,2016,redist4_gt3,4,39,19,62,183,72,33
Denmark,2010,gov_res5,1,1429,1536,ess5,237,1971,2016,gov_res5_gt1,4,40,7,17,184,72,33
Denmark,2010,gov_res5,2,949,1536,ess5,237,1971,2016,gov_res5_gt2,4,40,7,18,184,72,33
Denmark,2010,gov_res5,3,605,1536,ess5,237,1971,2016,gov_res5_gt3,4,40,7,19,184,72,33
Denmark,2010,gov_res5,4,151,1536,ess5,237,1971,2016,gov_res5_gt4,4,40,7,20,184,72,33
Denmark,2010,grow4,1,711,976,eb741,237,1971,2016,grow4_gt1,4,40,17,54,184,72,33
Denmark,2010,grow4,2,269,976,eb741,237,1971,2016,grow4_gt2,4,40,17,55,184,72,33
Denmark,2010,grow4,3,87,976,eb741,237,1971,2016,grow4_gt3,4,40,17,56,184,72,33
Denmark,2010,incgap4,1,883,991,eb741,237,1971,2016,incgap4_gt1,4,40,18,57,184,72,33
Denmark,2010,incgap4,2,660,991,eb741,237,1971,2016,incgap4_gt2,4,40,18,58,184,72,33
Denmark,2010,incgap4,3,284,991,eb741,237,1971,2016,incgap4_gt3,4,40,18,59,184,72,33
Denmark,2010,redist4,1,919,998,eb741,237,1971,2016,redist4_gt1,4,40,19,60,184,72,33
Denmark,2010,redist4,2,744,998,eb741,237,1971,2016,redist4_gt2,4,40,19,61,184,72,33
Denmark,2010,redist4,3,382,998,eb741,237,1971,2016,redist4_gt3,4,40,19,62,184,72,33
Denmark,2011,equality5,1,1536,1907,dkes2011,237,1971,2016,equality5_gt1,4,41,21,69,185,72,33
Denmark,2011,equality5,2,1034,1907,dkes2011,237,1971,2016,equality5_gt2,4,41,21,70,185,72,33
Denmark,2011,equality5,3,731,1907,dkes2011,237,1971,2016,equality5_gt3,4,41,21,71,185,72,33
Denmark,2011,equality5,4,307,1907,dkes2011,237,1971,2016,equality5_gt4,4,41,21,72,185,72,33
Denmark,2011,equality3,1,1158,1972,dkes2011,237,1971,2016,equality3_gt1,4,41,22,73,185,72,33
Denmark,2011,equality3,2,1031,1972,dkes2011,237,1971,2016,equality3_gt2,4,41,22,74,185,72,33
Denmark,2013,gov_res5,1,1462,1599,ess6,237,1971,2016,gov_res5_gt1,4,43,7,17,187,72,33
Denmark,2013,gov_res5,2,989,1599,ess6,237,1971,2016,gov_res5_gt2,4,43,7,18,187,72,33
Denmark,2013,gov_res5,3,634,1599,ess6,237,1971,2016,gov_res5_gt3,4,43,7,19,187,72,33
Denmark,2013,gov_res5,4,138,1599,ess6,237,1971,2016,gov_res5_gt4,4,43,7,20,187,72,33
Denmark,2014,gov_res5,1,1328,1472,ess7,237,1971,2016,gov_res5_gt1,4,44,7,17,188,72,33
Denmark,2014,gov_res5,2,889,1472,ess7,237,1971,2016,gov_res5_gt2,4,44,7,18,188,72,33
Denmark,2014,gov_res5,3,541,1472,ess7,237,1971,2016,gov_res5_gt3,4,44,7,19,188,72,33
Denmark,2014,gov_res5,4,125,1472,ess7,237,1971,2016,gov_res5_gt4,4,44,7,20,188,72,33
Denmark,2014,incgap4,1,854,972,eb815,237,1971,2016,incgap4_gt1,4,44,18,57,188,72,33
Denmark,2014,incgap4,2,587,972,eb815,237,1971,2016,incgap4_gt2,4,44,18,58,188,72,33
Denmark,2014,incgap4,3,205,972,eb815,237,1971,2016,incgap4_gt3,4,44,18,59,188,72,33
Denmark,2016,gov_res4,1,859,1071,issp2016,237,1971,2016,gov_res4_gt1,4,46,6,14,190,72,33
Denmark,2016,gov_res4,2,598,1071,issp2016,237,1971,2016,gov_res4_gt2,4,46,6,15,190,72,33
Denmark,2016,gov_res4,3,307,1071,issp2016,237,1971,2016,gov_res4_gt3,4,46,6,16,190,72,33
Netherlands,1975,import4,1,838,883,eb05,198,1975,2014,import4_gt1,5,5,1,1,197,54,25
Netherlands,1975,import4,2,705,883,eb05,198,1975,2014,import4_gt2,5,5,1,2,197,54,25
Netherlands,1975,import4,3,323,883,eb05,198,1975,2014,import4_gt3,5,5,1,3,197,54,25
Netherlands,1976,import4,1,1049,1080,eb06,198,1975,2014,import4_gt1,5,6,1,1,198,54,25
Netherlands,1976,import4,2,892,1080,eb06,198,1975,2014,import4_gt2,5,6,1,2,198,54,25
Netherlands,1976,import4,3,460,1080,eb06,198,1975,2014,import4_gt3,5,6,1,3,198,54,25
Netherlands,1978,import4,1,908,931,eb10,198,1975,2014,import4_gt1,5,8,1,1,200,54,25
Netherlands,1978,import4,2,827,931,eb10,198,1975,2014,import4_gt2,5,8,1,2,200,54,25
Netherlands,1978,import4,3,505,931,eb10,198,1975,2014,import4_gt3,5,8,1,3,200,54,25
Netherlands,1979,effort4,1,924,992,eb11,198,1975,2014,effort4_gt1,5,9,2,4,201,54,25
Netherlands,1979,effort4,2,782,992,eb11,198,1975,2014,effort4_gt2,5,9,2,5,201,54,25
Netherlands,1979,effort4,3,492,992,eb11,198,1975,2014,effort4_gt3,5,9,2,6,201,54,25
Netherlands,1981,effort4,1,785,896,eb16,198,1975,2014,effort4_gt1,5,11,2,4,203,54,25
Netherlands,1981,effort4,2,680,896,eb16,198,1975,2014,effort4_gt2,5,11,2,5,203,54,25
Netherlands,1981,effort4,3,399,896,eb16,198,1975,2014,effort4_gt3,5,11,2,6,203,54,25
Netherlands,1981,free_eq2,1,406,1093,evs_combo,198,1975,2014,free_eq2_gt1,5,11,3,7,203,54,25
Netherlands,1983,import4,1,991,1017,eb20,198,1975,2014,import4_gt1,5,13,1,1,205,54,25
Netherlands,1983,import4,2,832,1017,eb20,198,1975,2014,import4_gt2,5,13,1,2,205,54,25
Netherlands,1983,import4,3,394,1017,eb20,198,1975,2014,import4_gt3,5,13,1,3,205,54,25
Netherlands,1983,effort4,1,855,970,eb19,198,1975,2014,effort4_gt1,5,13,2,4,205,54,25
Netherlands,1983,effort4,2,727,970,eb19,198,1975,2014,effort4_gt2,5,13,2,5,205,54,25
Netherlands,1983,effort4,3,452,970,eb19,198,1975,2014,effort4_gt3,5,13,2,6,205,54,25
Netherlands,1987,import4,1,866,904,eb28,198,1975,2014,import4_gt1,5,17,1,1,209,54,25
Netherlands,1987,import4,2,691,904,eb28,198,1975,2014,import4_gt2,5,17,1,2,209,54,25
Netherlands,1987,import4,3,269,904,eb28,198,1975,2014,import4_gt3,5,17,1,3,209,54,25
Netherlands,1987,taxshare5,1,1521,1534,issp1987,198,1975,2014,taxshare5_gt1,5,17,5,10,209,54,25
Netherlands,1987,taxshare5,2,1464,1534,issp1987,198,1975,2014,taxshare5_gt2,5,17,5,11,209,54,25
Netherlands,1987,taxshare5,3,1119,1534,issp1987,198,1975,2014,taxshare5_gt3,5,17,5,12,209,54,25
Netherlands,1987,taxshare5,4,194,1534,issp1987,198,1975,2014,taxshare5_gt4,5,17,5,13,209,54,25
Netherlands,1987,gov_res5,1,1471,1559,issp1987,198,1975,2014,gov_res5_gt1,5,17,7,17,209,54,25
Netherlands,1987,gov_res5,2,1189,1559,issp1987,198,1975,2014,gov_res5_gt2,5,17,7,18,209,54,25
Netherlands,1987,gov_res5,3,1015,1559,issp1987,198,1975,2014,gov_res5_gt3,5,17,7,19,209,54,25
Netherlands,1987,gov_res5,4,254,1559,issp1987,198,1975,2014,gov_res5_gt4,5,17,7,20,209,54,25
Netherlands,1987,incent4,1,1392,1519,issp1987,198,1975,2014,incent4_gt1,5,17,9,25,209,54,25
Netherlands,1987,incent4,2,952,1519,issp1987,198,1975,2014,incent4_gt2,5,17,9,26,209,54,25
Netherlands,1987,incent4,3,569,1519,issp1987,198,1975,2014,incent4_gt3,5,17,9,27,209,54,25
Netherlands,1987,basic5,1,1407,1529,issp1987,198,1975,2014,basic5_gt1,5,17,10,28,209,54,25
Netherlands,1987,basic5,2,1041,1529,issp1987,198,1975,2014,basic5_gt2,5,17,10,29,209,54,25
Netherlands,1987,basic5,3,764,1529,issp1987,198,1975,2014,basic5_gt3,5,17,10,30,209,54,25
Netherlands,1987,basic5,4,156,1529,issp1987,198,1975,2014,basic5_gt4,5,17,10,31,209,54,25
Netherlands,1987,grow5,1,1451,1486,issp1987,198,1975,2014,grow5_gt1,5,17,11,32,209,54,25
Netherlands,1987,grow5,2,1235,1486,issp1987,198,1975,2014,grow5_gt2,5,17,11,33,209,54,25
Netherlands,1987,grow5,3,922,1486,issp1987,198,1975,2014,grow5_gt3,5,17,11,34,209,54,25
Netherlands,1987,grow5,4,243,1486,issp1987,198,1975,2014,grow5_gt4,5,17,11,35,209,54,25
Netherlands,1987,incgap5,1,1532,1579,issp1987,198,1975,2014,incgap5_gt1,5,17,12,36,209,54,25
Netherlands,1987,incgap5,2,1254,1579,issp1987,198,1975,2014,incgap5_gt2,5,17,12,37,209,54,25
Netherlands,1987,incgap5,3,1048,1579,issp1987,198,1975,2014,incgap5_gt3,5,17,12,38,209,54,25
Netherlands,1987,incgap5,4,300,1579,issp1987,198,1975,2014,incgap5_gt4,5,17,12,39,209,54,25
Netherlands,1988,free_eq2,1,362,908,eb30,198,1975,2014,free_eq2_gt1,5,18,3,7,210,54,25
Netherlands,1990,free_eq2,1,392,957,evs_combo,198,1975,2014,free_eq2_gt1,5,20,3,7,212,54,25
Netherlands,1990,incent10,1,973,1008,evs_combo,198,1975,2014,incent10_gt1,5,20,13,40,212,54,25
Netherlands,1990,incent10,2,922,1008,evs_combo,198,1975,2014,incent10_gt2,5,20,13,41,212,54,25
Netherlands,1990,incent10,3,712,1008,evs_combo,198,1975,2014,incent10_gt3,5,20,13,42,212,54,25
Netherlands,1990,incent10,4,486,1008,evs_combo,198,1975,2014,incent10_gt4,5,20,13,43,212,54,25
Netherlands,1990,incent10,5,367,1008,evs_combo,198,1975,2014,incent10_gt5,5,20,13,44,212,54,25
Netherlands,1990,incent10,6,219,1008,evs_combo,198,1975,2014,incent10_gt6,5,20,13,45,212,54,25
Netherlands,1990,incent10,7,126,1008,evs_combo,198,1975,2014,incent10_gt7,5,20,13,46,212,54,25
Netherlands,1990,incent10,8,63,1008,evs_combo,198,1975,2014,incent10_gt8,5,20,13,47,212,54,25
Netherlands,1990,incent10,9,38,1008,evs_combo,198,1975,2014,incent10_gt9,5,20,13,48,212,54,25
Netherlands,1991,import4,1,952,981,eb36,198,1975,2014,import4_gt1,5,21,1,1,213,54,25
Netherlands,1991,import4,2,791,981,eb36,198,1975,2014,import4_gt2,5,21,1,2,213,54,25
Netherlands,1991,import4,3,312,981,eb36,198,1975,2014,import4_gt3,5,21,1,3,213,54,25
Netherlands,1991,gov_res4,1,1369,1540,issp1991,198,1975,2014,gov_res4_gt1,5,21,6,14,213,54,25
Netherlands,1991,gov_res4,2,1109,1540,issp1991,198,1975,2014,gov_res4_gt2,5,21,6,15,213,54,25
Netherlands,1991,gov_res4,3,505,1540,issp1991,198,1975,2014,gov_res4_gt3,5,21,6,16,213,54,25
Netherlands,1995,import4,1,970,988,eb441,198,1975,2014,import4_gt1,5,25,1,1,217,54,25
Netherlands,1995,import4,2,818,988,eb441,198,1975,2014,import4_gt2,5,25,1,2,217,54,25
Netherlands,1995,import4,3,306,988,eb441,198,1975,2014,import4_gt3,5,25,1,3,217,54,25
Netherlands,1996,import2,1,1097,1275,eb443,198,1975,2014,import2_gt1,5,26,14,49,218,54,25
Netherlands,1998,gov_res4,1,1797,1914,issp1998,198,1975,2014,gov_res4_gt1,5,28,6,14,220,54,25
Netherlands,1998,gov_res4,2,1531,1914,issp1998,198,1975,2014,gov_res4_gt2,5,28,6,15,220,54,25
Netherlands,1998,gov_res4,3,748,1914,issp1998,198,1975,2014,gov_res4_gt3,5,28,6,16,220,54,25
Netherlands,1999,free_eq2,1,398,962,evs_combo,198,1975,2014,free_eq2_gt1,5,29,3,7,221,54,25
Netherlands,1999,taxshare5,1,1603,1606,issp1999nl,198,1975,2014,taxshare5_gt1,5,29,5,10,221,54,25
Netherlands,1999,taxshare5,2,1595,1606,issp1999nl,198,1975,2014,taxshare5_gt2,5,29,5,11,221,54,25
Netherlands,1999,taxshare5,3,1208,1606,issp1999nl,198,1975,2014,taxshare5_gt3,5,29,5,12,221,54,25
Netherlands,1999,taxshare5,4,219,1606,issp1999nl,198,1975,2014,taxshare5_gt4,5,29,5,13,221,54,25
Netherlands,1999,gov_res5,1,1554,1608,issp1999nl,198,1975,2014,gov_res5_gt1,5,29,7,17,221,54,25
Netherlands,1999,gov_res5,2,1270,1608,issp1999nl,198,1975,2014,gov_res5_gt2,5,29,7,18,221,54,25
Netherlands,1999,gov_res5,3,1008,1608,issp1999nl,198,1975,2014,gov_res5_gt3,5,29,7,19,221,54,25
Netherlands,1999,gov_res5,4,244,1608,issp1999nl,198,1975,2014,gov_res5_gt4,5,29,7,20,221,54,25
Netherlands,1999,grow5,1,1558,1577,issp1999nl,198,1975,2014,grow5_gt1,5,29,11,32,221,54,25
Netherlands,1999,grow5,2,1343,1577,issp1999nl,198,1975,2014,grow5_gt2,5,29,11,33,221,54,25
Netherlands,1999,grow5,3,899,1577,issp1999nl,198,1975,2014,grow5_gt3,5,29,11,34,221,54,25
Netherlands,1999,grow5,4,137,1577,issp1999nl,198,1975,2014,grow5_gt4,5,29,11,35,221,54,25
Netherlands,1999,incgap5,1,2525,2590,eb521,198,1975,2014,incgap5_gt1,5,29,12,36,221,54,25
Netherlands,1999,incgap5,2,2206,2590,eb521,198,1975,2014,incgap5_gt2,5,29,12,37,221,54,25
Netherlands,1999,incgap5,3,1724,2590,eb521,198,1975,2014,incgap5_gt3,5,29,12,38,221,54,25
Netherlands,1999,incgap5,4,624,2590,eb521,198,1975,2014,incgap5_gt4,5,29,12,39,221,54,25
Netherlands,1999,incent10,1,965,1000,evs_combo,198,1975,2014,incent10_gt1,5,29,13,40,221,54,25
Netherlands,1999,incent10,2,924,1000,evs_combo,198,1975,2014,incent10_gt2,5,29,13,41,221,54,25
Netherlands,1999,incent10,3,715,1000,evs_combo,198,1975,2014,incent10_gt3,5,29,13,42,221,54,25
Netherlands,1999,incent10,4,494,1000,evs_combo,198,1975,2014,incent10_gt4,5,29,13,43,221,54,25
Netherlands,1999,incent10,5,338,1000,evs_combo,198,1975,2014,incent10_gt5,5,29,13,44,221,54,25
Netherlands,1999,incent10,6,204,1000,evs_combo,198,1975,2014,incent10_gt6,5,29,13,45,221,54,25
Netherlands,1999,incent10,7,122,1000,evs_combo,198,1975,2014,incent10_gt7,5,29,13,46,221,54,25
Netherlands,1999,incent10,8,54,1000,evs_combo,198,1975,2014,incent10_gt8,5,29,13,47,221,54,25
Netherlands,1999,incent10,9,25,1000,evs_combo,198,1975,2014,incent10_gt9,5,29,13,48,221,54,25
Netherlands,2000,gov_res5,1,1352,1389,issp2000,198,1975,2014,gov_res5_gt1,5,30,7,17,222,54,25
Netherlands,2000,gov_res5,2,1030,1389,issp2000,198,1975,2014,gov_res5_gt2,5,30,7,18,222,54,25
Netherlands,2000,gov_res5,3,415,1389,issp2000,198,1975,2014,gov_res5_gt3,5,30,7,19,222,54,25
Netherlands,2000,gov_res5,4,65,1389,issp2000,198,1975,2014,gov_res5_gt4,5,30,7,20,222,54,25
Netherlands,2000,redist5,1,1484,1570,issp2000,198,1975,2014,redist5_gt1,5,30,8,21,222,54,25
Netherlands,2000,redist5,2,1201,1570,issp2000,198,1975,2014,redist5_gt2,5,30,8,22,222,54,25
Netherlands,2000,redist5,3,843,1570,issp2000,198,1975,2014,redist5_gt3,5,30,8,23,222,54,25
Netherlands,2000,redist5,4,224,1570,issp2000,198,1975,2014,redist5_gt4,5,30,8,24,222,54,25
Netherlands,2001,incgap5,1,945,968,eb561,198,1975,2014,incgap5_gt1,5,31,12,36,223,54,25
Netherlands,2001,incgap5,2,836,968,eb561,198,1975,2014,incgap5_gt2,5,31,12,37,223,54,25
Netherlands,2001,incgap5,3,683,968,eb561,198,1975,2014,incgap5_gt3,5,31,12,38,223,54,25
Netherlands,2001,incgap5,4,251,968,eb561,198,1975,2014,incgap5_gt4,5,31,12,39,223,54,25
Netherlands,2002,gov_res5,1,2266,2340,ess1,198,1975,2014,gov_res5_gt1,5,32,7,17,224,54,25
Netherlands,2002,gov_res5,2,1716,2340,ess1,198,1975,2014,gov_res5_gt2,5,32,7,18,224,54,25
Netherlands,2002,gov_res5,3,1373,2340,ess1,198,1975,2014,gov_res5_gt3,5,32,7,19,224,54,25
Netherlands,2002,gov_res5,4,233,2340,ess1,198,1975,2014,gov_res5_gt4,5,32,7,20,224,54,25
Netherlands,2002,redist2,1,491,911,eb58,198,1975,2014,redist2_gt1,5,32,15,50,224,54,25
Netherlands,2004,gov_res5,1,1810,1862,ess2,198,1975,2014,gov_res5_gt1,5,34,7,17,226,54,25
Netherlands,2004,gov_res5,2,1366,1862,ess2,198,1975,2014,gov_res5_gt2,5,34,7,18,226,54,25
Netherlands,2004,gov_res5,3,1034,1862,ess2,198,1975,2014,gov_res5_gt3,5,34,7,19,226,54,25
Netherlands,2004,gov_res5,4,293,1862,ess2,198,1975,2014,gov_res5_gt4,5,34,7,20,226,54,25
Netherlands,2006,gov_res4,1,855,932,issp2006,198,1975,2014,gov_res4_gt1,5,36,6,14,228,54,25
Netherlands,2006,gov_res4,2,670,932,issp2006,198,1975,2014,gov_res4_gt2,5,36,6,15,228,54,25
Netherlands,2006,gov_res4,3,366,932,issp2006,198,1975,2014,gov_res4_gt3,5,36,6,16,228,54,25
